"lat":1.359348,"lng":103.888326,"gym_name":"Tree of Time Mural"
"lat":1.365824,"lng":103.89133,"gym_name":""
"lat":1.364441,"lng":103.892272,"gym_name":"Hougang Community Centre"
"lat":1.349856,"lng":103.877438,"gym_name":"Serangoon Chinese Chess Table"
"lat":1.34358,"lng":103.878703,"gym_name":""
"lat":1.344198,"lng":103.878552,"gym_name":"Bartley Christian Church"
"lat":1.344339,"lng":103.870596,"gym_name":"Braddell Heights Estate (Upper Serangoon)"
"lat":1.343679,"lng":103.871353,"gym_name":"Bartley Neighbourhood Tile Plaque"
"lat":1.343029,"lng":103.882648,"gym_name":""
"lat":1.343854,"lng":103.882975,"gym_name":"Park of Thrift"
"lat":1.340618,"lng":103.891048,"gym_name":"Mythical Stone Guardian"
"lat":1.342559,"lng":103.885493,"gym_name":"Morningstar Centre"
"lat":1.379442,"lng":103.886433,"gym_name":"Detailed Map Sign Post"
"lat":1.372512,"lng":103.890286,"gym_name":"Tree Planting Day Monument"
"lat":1.37277,"lng":103.888892,"gym_name":"Single Walker"
"lat":1.373014,"lng":103.890402,"gym_name":"Dark Ground with Artistic Slides"
"lat":1.379732,"lng":103.890881,"gym_name":"Double Wheel Piece"
"lat":1.379175,"lng":103.889385,"gym_name":"Black And White Circular Stone Structure"
"lat":1.377311,"lng":103.890577,"gym_name":""
"lat":1.374517,"lng":103.89005,"gym_name":"Sports Safety Mural"
"lat":1.374142,"lng":103.891103,"gym_name":"敬富天神"
"lat":1.383218,"lng":103.893261,"gym_name":"Buangkok MRT Station"
"lat":1.384815,"lng":103.893041,"gym_name":"Sculpture of 3 Giant Fronds of Leaves"
"lat":1.376616,"lng":103.892511,"gym_name":"Facts about Singapore"
"lat":1.373292,"lng":103.892508,"gym_name":"Hougang Crest"
"lat":1.374366,"lng":103.892018,"gym_name":"Basketball Moves"
"lat":1.382014,"lng":103.895218,"gym_name":"Ocean Art Mural"
"lat":1.378755,"lng":103.891582,"gym_name":"549 Pavilion"
"lat":1.370528,"lng":103.89265,"gym_name":"Hougang MRT Station"
"lat":1.372406,"lng":103.89634,"gym_name":"Harmony Park Opening Memorial Stone"
"lat":1.372852,"lng":103.896645,"gym_name":"Harmony Shell Sculpture"
"lat":1.392433,"lng":103.877868,"gym_name":"Unique Tented Amusement Area"
"lat":1.393249,"lng":103.877479,"gym_name":"The Blue Tongue"
"lat":1.392206,"lng":103.872276,"gym_name":"忠義廟"
"lat":1.394056,"lng":103.890104,"gym_name":"Anchorvale Temple"
"lat":1.393385,"lng":103.890402,"gym_name":"Puat Jit Buddhist Temple"
"lat":1.391997,"lng":103.880082,"gym_name":"Layar LRT"
"lat":1.387165,"lng":103.890167,"gym_name":"Anchor Mural"
"lat":1.390016,"lng":103.880175,"gym_name":"Toll Shelter"
"lat":1.387764,"lng":103.890181,"gym_name":"Safety in the Lift Mural"
"lat":1.391214,"lng":103.890362,"gym_name":""
"lat":1.389649,"lng":103.891043,"gym_name":"Sheltered Pavilion"
"lat":1.390491,"lng":103.875751,"gym_name":"Coral Spring"
"lat":1.391977,"lng":103.875848,"gym_name":"Gradient Mosaic"
"lat":1.373328,"lng":103.89854,"gym_name":"Church of the Nativity of the Blessed Virgin Mary"
"lat":1.373799,"lng":103.898742,"gym_name":"Statue of St Vianney"
"lat":1.374932,"lng":103.90047,"gym_name":"What This Was 50 Years Ago Sculpture"
"lat":1.367055,"lng":103.899282,"gym_name":""
"lat":1.368069,"lng":103.897485,"gym_name":""
"lat":1.373048,"lng":103.897018,"gym_name":"Harmony Park Playground"
"lat":1.369597,"lng":103.897621,"gym_name":""
"lat":1.368797,"lng":103.897062,"gym_name":""
"lat":1.373668,"lng":103.902882,"gym_name":""
"lat":1.384474,"lng":103.904111,"gym_name":"Future Park"
"lat":1.384018,"lng":103.899346,"gym_name":"Wavy Art"
"lat":1.378333,"lng":103.899682,"gym_name":"Indoor Picnic Area"
"lat":1.378312,"lng":103.900886,"gym_name":"Colourful Water Features"
"lat":1.380403,"lng":103.90203,"gym_name":""
"lat":1.38145,"lng":103.904065,"gym_name":"Sungei Serangoon Park Connector"
"lat":1.380749,"lng":103.903917,"gym_name":""
"lat":1.375539,"lng":103.903989,"gym_name":""
"lat":1.304591,"lng":103.929777,"gym_name":"By The Beach - ECP "
"lat":1.320277,"lng":103.955765,"gym_name":""
"lat":1.32012,"lng":103.955411,"gym_name":"Bedok Food Centre"
"lat":1.324582,"lng":103.958608,"gym_name":"Welcome To Newater"
"lat":1.32346,"lng":103.962886,"gym_name":"Headless Angel"
"lat":1.315123,"lng":103.962233,"gym_name":"Abandoned Cable Cars"
"lat":1.332733,"lng":103.96472,"gym_name":"Bow, We Bow"
"lat":1.328884,"lng":103.966435,"gym_name":"Lion Guardian"
"lat":1.333727,"lng":103.967081,"gym_name":"Changi Business Park"
"lat":1.33493,"lng":103.962325,"gym_name":"Changi City Point Flamingos"
"lat":1.334522,"lng":103.959361,"gym_name":"December Wind"
"lat":1.333176,"lng":103.957385,"gym_name":"Expo Prothean Nugget"
"lat":1.329773,"lng":103.981681,"gym_name":"Parasaurolophus"
"lat":1.334549,"lng":103.983535,"gym_name":"Tricey the Triceratop"
"lat":1.332762,"lng":103.982966,"gym_name":"T-Rex"
"lat":1.338106,"lng":103.98292,"gym_name":"Les Oiseaux (The Birds)"
"lat":1.337208,"lng":103.982887,"gym_name":"Petalclouds"
"lat":1.339632,"lng":103.984576,"gym_name":"Historic Street At T4"
"lat":1.339909,"lng":103.984056,"gym_name":"T4 Playground"
"lat":1.316881,"lng":104.01727,"gym_name":"Historical Naval Gun"
"lat":1.365238,"lng":103.979789,"gym_name":"Johore Battery"
"lat":1.349972,"lng":103.983663,"gym_name":"Happy Snail Mural"
"lat":1.364344,"lng":103.993623,"gym_name":"Broken Labu"
"lat":1.352717,"lng":103.988387,"gym_name":"Giant Pot and Teacup"
"lat":1.353392,"lng":103.988781,"gym_name":""
"lat":1.353092,"lng":103.984947,"gym_name":"Frogger"
"lat":1.353123,"lng":103.990518,"gym_name":""
"lat":1.348081,"lng":103.986092,"gym_name":"CIAS Water Fountain Vase"
"lat":1.363049,"lng":103.989285,"gym_name":"Cactus Garden"
"lat":1.360387,"lng":103.989661,"gym_name":"Rain Vortex"
"lat":1.360626,"lng":103.990079,"gym_name":""
"lat":1.362499,"lng":103.990537,"gym_name":"The Social Tree"
"lat":1.36181,"lng":103.989967,"gym_name":"Kinetic Rain"
"lat":1.355905,"lng":103.990181,"gym_name":"Magical Flowers"
"lat":1.356026,"lng":103.990692,"gym_name":"The Water Feature of T2 Sanctuary"
"lat":1.355683,"lng":103.986481,"gym_name":"Changi Airport Singapore"
"lat":1.35398,"lng":103.989408,"gym_name":"Sunflower Garden"
"lat":1.356111,"lng":103.987222,"gym_name":"Daisy"
"lat":1.337111,"lng":103.9671,"gym_name":"3 Fountains"
"lat":1.338683,"lng":103.969018,"gym_name":"CBP Crosshair Structure North 2"
"lat":1.339348,"lng":103.967663,"gym_name":"One Missing Resonator"
"lat":1.335319,"lng":103.963441,"gym_name":"Snake Fountain"
"lat":1.336007,"lng":103.964145,"gym_name":"Crossbar"
"lat":1.341517,"lng":103.963948,"gym_name":"Ancient Pavilion"
"lat":1.342642,"lng":103.963789,"gym_name":"Chinese Relic Hall"
"lat":1.341435,"lng":103.968944,"gym_name":""
"lat":1.345489,"lng":103.965804,"gym_name":"SIA STC Water Feature"
"lat":1.34728,"lng":103.963436,"gym_name":"Play Hut"
"lat":1.349073,"lng":103.97088,"gym_name":"Changi Airport Relay Tower"
"lat":1.345499,"lng":103.953288,"gym_name":"Simei Mini Rock Climbing"
"lat":1.34636,"lng":103.951977,"gym_name":"Tampines Park Connector"
"lat":1.347877,"lng":103.951229,"gym_name":"FITNESS EQUIPMENT AT 277"
"lat":1.348437,"lng":103.956606,"gym_name":"Upper Body Cycling Equipment"
"lat":1.348229,"lng":103.956324,"gym_name":"Simei Excercise Corner Giant Basketball"
"lat":1.345781,"lng":103.958981,"gym_name":"165 Hut"
"lat":1.340581,"lng":103.9552,"gym_name":"Blue Dolphin"
"lat":1.343213,"lng":103.95505,"gym_name":"Entrance to Changi Simei"
"lat":1.343502,"lng":103.956137,"gym_name":"ZhaoJun Wall Mural"
"lat":1.337145,"lng":103.956265,"gym_name":"Jalan Angin Laut Activity Area"
"lat":1.336905,"lng":103.955038,"gym_name":"Cameron Hotel"
"lat":1.353789,"lng":103.962573,"gym_name":"Blk 350 Exercise Area"
"lat":1.353181,"lng":103.949675,"gym_name":"Festival Park South Entrance"
"lat":1.352391,"lng":103.954385,"gym_name":"Tampines n2 Shopping Street"
"lat":1.353495,"lng":103.954839,"gym_name":"Tampines East Community Club"
"lat":1.350999,"lng":103.955173,"gym_name":"Donut Play Structure"
"lat":1.352599,"lng":103.956088,"gym_name":"Children's Playground"
"lat":1.352012,"lng":103.96043,"gym_name":"Living Hope Methodist Church"
"lat":1.354735,"lng":103.958499,"gym_name":""
"lat":1.35452,"lng":103.953735,"gym_name":"Playground"
"lat":1.355704,"lng":103.953334,"gym_name":"Fitness Area"
"lat":1.358369,"lng":103.959498,"gym_name":"Tampines Zone Eight"
"lat":1.356532,"lng":103.958385,"gym_name":"Octagonal Hut Structure"
"lat":1.362385,"lng":103.957803,"gym_name":"The Stars "
"lat":1.358681,"lng":103.958481,"gym_name":"Blk497B Baskeball Court"
"lat":1.359215,"lng":103.959144,"gym_name":"Tampines 497D Hut"
"lat":1.360258,"lng":103.950713,"gym_name":"Amphitheatre"
"lat":1.359946,"lng":103.953174,"gym_name":"Playground @ 474"
"lat":1.362512,"lng":103.95158,"gym_name":"Gazebo"
"lat":1.356825,"lng":103.953227,"gym_name":"Playground"
"lat":1.363604,"lng":103.966616,"gym_name":"Loyang View Playground"
"lat":1.365102,"lng":103.962899,"gym_name":""
"lat":1.35673,"lng":103.967556,"gym_name":"Poolside Hut"
"lat":1.354987,"lng":103.966647,"gym_name":"Hedges Park Reed Sculpture"
"lat":1.359511,"lng":103.968663,"gym_name":"Mariam Walk Park"
"lat":1.360409,"lng":103.962967,"gym_name":""
"lat":1.360304,"lng":103.962468,"gym_name":"Azalea Park Playground"
"lat":1.361977,"lng":103.966493,"gym_name":"Mariam Way Hut"
"lat":1.358306,"lng":103.966478,"gym_name":"Tennis court"
"lat":1.357877,"lng":103.96144,"gym_name":"Playground @ BLK 366"
"lat":1.357621,"lng":103.96346,"gym_name":"Steel Whale Structure"
"lat":1.353271,"lng":103.96526,"gym_name":"The Salvation Army Changi Corps"
"lat":1.353391,"lng":103.967272,"gym_name":"Grand Venture Fountain"
"lat":1.364095,"lng":103.960058,"gym_name":"Dragon Pillar"
"lat":1.363648,"lng":103.951647,"gym_name":"Tampines Park Connector"
"lat":1.365968,"lng":103.975265,"gym_name":"Changi Baptist Church"
"lat":1.366066,"lng":103.9666,"gym_name":"Pasir Ris Park Connector"
"lat":1.367026,"lng":103.964319,"gym_name":""
"lat":1.36282,"lng":103.972173,"gym_name":"Jalan Sinar Batang Playground"
"lat":1.362639,"lng":103.973966,"gym_name":"Changi Murals"
"lat":1.365731,"lng":103.959145,"gym_name":"Children Playground"
"lat":1.367371,"lng":103.959182,"gym_name":""
"lat":1.366518,"lng":103.95484,"gym_name":""
"lat":1.36617,"lng":103.953755,"gym_name":""
"lat":1.37028,"lng":103.957172,"gym_name":"Rock Structure Of Pasir Ris"
"lat":1.368245,"lng":103.959226,"gym_name":"Pasir Ris East Community Building"
"lat":1.368928,"lng":103.958445,"gym_name":""
"lat":1.371441,"lng":103.961982,"gym_name":"Pasir Ris 226 Exercise Corner"
"lat":1.372581,"lng":103.961199,"gym_name":"Pasir Ris St 21 Blk 230 Playground"
"lat":1.374237,"lng":103.962216,"gym_name":"Community Badminton Court"
"lat":1.373403,"lng":103.962659,"gym_name":""
"lat":1.375,"lng":103.941202,"gym_name":"Pasir Ris Elias View Signboard"
"lat":1.374349,"lng":103.959693,"gym_name":"Playground at Drive 4"
"lat":1.373742,"lng":103.949344,"gym_name":""
"lat":1.374209,"lng":103.951445,"gym_name":"Pasir Ris Sports and Recreation Centre"
"lat":1.374908,"lng":103.953078,"gym_name":"Pasir Ris Park Connector"
"lat":1.372145,"lng":103.949959,"gym_name":"Submarine Mural"
"lat":1.372532,"lng":103.950099,"gym_name":"WhiteSands Shopping Mall"
"lat":1.372296,"lng":103.949244,"gym_name":"Pasir Ris Public Library "
"lat":1.371031,"lng":103.970095,"gym_name":"Loyang Tua Peh Gong Temple"
"lat":1.370579,"lng":103.97107,"gym_name":"Loyang Industrial Park"
"lat":1.375688,"lng":103.95585,"gym_name":"E! Hub Downtown East"
"lat":1.375636,"lng":103.956494,"gym_name":""
"lat":1.379094,"lng":103.953913,"gym_name":"Fitness Corner"
"lat":1.378073,"lng":103.955036,"gym_name":"Golden Water Pot"
"lat":1.378037,"lng":103.957709,"gym_name":"RiverLife Church "
"lat":1.380796,"lng":103.961281,"gym_name":"Pavilion At Campsite Area 1"
"lat":1.381586,"lng":103.964968,"gym_name":"Pavilion at the End of the Trail"
"lat":1.380789,"lng":103.95228,"gym_name":"Maze Garden"
"lat":1.380923,"lng":103.949572,"gym_name":"Pasir Ris Park Hut Structure"
"lat":1.375851,"lng":103.944882,"gym_name":""
"lat":1.375851,"lng":103.944869,"gym_name":"The Happy Turtle"
"lat":1.375707,"lng":103.944811,"gym_name":"The Sun Tower"
"lat":1.377761,"lng":103.944512,"gym_name":"Sungei Api Api Park"
"lat":1.378385,"lng":103.942749,"gym_name":"Star Feature at Elias CC"
"lat":1.378552,"lng":103.941772,"gym_name":""
"lat":1.376969,"lng":103.942498,"gym_name":"Green Blue Cohesion"
"lat":1.375905,"lng":103.942566,"gym_name":"Block 607 Playground"
"lat":1.373201,"lng":103.933148,"gym_name":""
"lat":1.373651,"lng":103.93215,"gym_name":"Creepy Ladybug @ Tampines IKEA"
"lat":1.374873,"lng":103.932132,"gym_name":"Ikea"
"lat":1.38121,"lng":103.94844,"gym_name":"Pasir Ris Park"
"lat":1.380342,"lng":103.943136,"gym_name":"Welcome to Pasir Ris Beach Park"
"lat":1.38404,"lng":103.944601,"gym_name":"Giant Rakes"
"lat":1.384507,"lng":103.945101,"gym_name":"King of the Hill Playground"
"lat":1.38852,"lng":103.940292,"gym_name":"Wood Trellis Structure"
"lat":1.38609,"lng":103.941299,"gym_name":""
"lat":1.385179,"lng":103.943026,"gym_name":"PAassion WaVe @ Pasir Ris Climbing Wall"
"lat":1.378488,"lng":103.934625,"gym_name":""
"lat":1.379032,"lng":103.935798,"gym_name":"Pasir Ris West Plaza"
"lat":1.373247,"lng":104.004886,"gym_name":"Changi Beach Park"
"lat":1.391433,"lng":103.991348,"gym_name":"Changi Beach Plaque"
"lat":1.39137,"lng":103.986381,"gym_name":"Manasseh Meyer House"
"lat":1.392512,"lng":103.988407,"gym_name":"Rope Structure At Changi Beach"
"lat":1.391262,"lng":103.990482,"gym_name":"Changi Beach Park"
"lat":1.390129,"lng":103.988179,"gym_name":"Changi Point Coastal Walk"
"lat":1.389533,"lng":103.988489,"gym_name":"Changi Village Plaque"
"lat":1.39048,"lng":103.986393,"gym_name":"The Wine Company"
"lat":1.391023,"lng":103.982499,"gym_name":"Sacred Purple Cow Sculpture"
"lat":1.388955,"lng":103.977795,"gym_name":"The Coastal Settlement Cafe"
"lat":1.390297,"lng":103.97583,"gym_name":"Changi Point Boardwalk"
"lat":1.391042,"lng":103.980657,"gym_name":"Old Changi Hospital"
"lat":1.392399,"lng":103.97919,"gym_name":"The Old Anchor Changi"
"lat":1.392906,"lng":103.979359,"gym_name":"Changi Point Boardwalk"
"lat":1.392325,"lng":103.976879,"gym_name":"End of Boardwalk Rock"
"lat":1.410293,"lng":103.979348,"gym_name":"Kelichap Hut"
"lat":1.409687,"lng":103.988492,"gym_name":"Punai Hut"
"lat":1.409637,"lng":103.98988,"gym_name":"Jejawi Tower"
"lat":1.408247,"lng":103.960784,"gym_name":"乌敏岛韋陀法宫"
"lat":1.404685,"lng":103.972991,"gym_name":"Coconut Palms Plaque"
"lat":1.411311,"lng":103.974041,"gym_name":"Nature's Fuel"
"lat":1.401684,"lng":103.970338,"gym_name":""
"lat":1.4036,"lng":103.972067,"gym_name":"Vegetables, Herbs, Spices Garden"
"lat":1.403158,"lng":103.968302,"gym_name":"Pulau Ubin Fo Shan Ting Da Bo Gong Temple"
"lat":1.40124,"lng":103.96598,"gym_name":"Merbok Hut"
"lat":1.405812,"lng":103.969865,"gym_name":"Termite Mound Structure"
"lat":1.409734,"lng":103.953233,"gym_name":"Ketam mountain bike park"
"lat":1.384944,"lng":103.93683,"gym_name":""
"lat":1.395447,"lng":103.92274,"gym_name":""
"lat":1.395884,"lng":103.922636,"gym_name":"Welcome To Lorong Halus Wetland"
"lat":1.397255,"lng":103.921848,"gym_name":"Sunrise Gateway"
"lat":1.400505,"lng":103.925703,"gym_name":"Cone Shelter"
"lat":1.401122,"lng":103.917433,"gym_name":"Modern Gazebo @ Punggol Waterway"
"lat":1.392534,"lng":103.915643,"gym_name":"聖家庙"
"lat":1.394464,"lng":103.915957,"gym_name":"Riviera LRT Station"
"lat":1.397599,"lng":103.915516,"gym_name":"Punggol Eastdale Playground near Blk 648"
"lat":1.398699,"lng":103.916273,"gym_name":""
"lat":1.399451,"lng":103.916489,"gym_name":"Kadaloor LRT Station"
"lat":1.401867,"lng":103.91213,"gym_name":"Punggol Family Service Centre"
"lat":1.405654,"lng":103.912858,"gym_name":""
"lat":1.391241,"lng":103.916071,"gym_name":"Punggol Promenade "
"lat":1.393344,"lng":103.911826,"gym_name":"Lady with the Water Jug"
"lat":1.393807,"lng":103.91315,"gym_name":"Punggol North Community Centre"
"lat":1.402722,"lng":103.914443,"gym_name":"Mini Park Shelter"
"lat":1.39686,"lng":103.914163,"gym_name":""
"lat":1.386108,"lng":103.909294,"gym_name":""
"lat":1.388938,"lng":103.910286,"gym_name":"The Garden of the Fish"
"lat":1.387627,"lng":103.908634,"gym_name":"Remote Amphitheater"
"lat":1.394949,"lng":103.910338,"gym_name":"Hidden Fish Mural"
"lat":1.398004,"lng":103.910838,"gym_name":"Children Playground"
"lat":1.397551,"lng":103.909306,"gym_name":"Caterpillar Mural"
"lat":1.40651,"lng":103.911073,"gym_name":""
"lat":1.406896,"lng":103.909732,"gym_name":"Clam Shelter"
"lat":1.404156,"lng":103.908781,"gym_name":"Livetrail at Damai Grove"
"lat":1.415724,"lng":103.915132,"gym_name":"Welcome To Coney Island Park"
"lat":1.413646,"lng":103.914448,"gym_name":"Punggol Promenade Fishing Deck"
"lat":1.420967,"lng":103.911708,"gym_name":"The Punggol Settlement"
"lat":1.420668,"lng":103.912263,"gym_name":"Swan Fountain"
"lat":1.407437,"lng":103.925775,"gym_name":"Jeliti Shelter"
"lat":1.420291,"lng":103.928193,"gym_name":"Outward Bound Crest"
"lat":1.408714,"lng":103.908598,"gym_name":"Trivia Rock Wall"
"lat":1.406925,"lng":103.905364,"gym_name":""
"lat":1.406488,"lng":103.9076,"gym_name":"My Waterway @ Punggol"
"lat":1.403734,"lng":103.907832,"gym_name":"Spiral Globe"
"lat":1.404766,"lng":103.908079,"gym_name":"Sculpture & Damai Grove"
"lat":1.403023,"lng":103.906588,"gym_name":""
"lat":1.417522,"lng":103.903814,"gym_name":""
"lat":1.417555,"lng":103.903106,"gym_name":""
"lat":1.416913,"lng":103.906665,"gym_name":"Punggol Point LRT Station"
"lat":1.41193,"lng":103.904202,"gym_name":"Adventure Bridge"
"lat":1.411354,"lng":103.903911,"gym_name":"The 4 Orange Rings"
"lat":1.411332,"lng":103.896983,"gym_name":""
"lat":1.411819,"lng":103.900145,"gym_name":"Nibong LRT Station"
"lat":1.410762,"lng":103.902416,"gym_name":"Punggol Waterway Park Map"
"lat":1.412876,"lng":103.897866,"gym_name":""
"lat":1.415784,"lng":103.899435,"gym_name":"Marina Country Club"
"lat":1.415991,"lng":103.90226,"gym_name":"Samudera LRT Station"
"lat":1.416863,"lng":103.901444,"gym_name":""
"lat":1.405422,"lng":103.902385,"gym_name":"Punggol MRT Station"
"lat":1.405306,"lng":103.897173,"gym_name":"Soo Teck LRT Station"
"lat":1.40398,"lng":103.89797,"gym_name":"A Bumble Full of Joy"
"lat":1.40449,"lng":103.896483,"gym_name":"Punggol Rain Garden"
"lat":1.405857,"lng":103.89616,"gym_name":""
"lat":1.402461,"lng":103.895933,"gym_name":"Pavilion @ Matilda Portico"
"lat":1.410557,"lng":103.896371,"gym_name":""
"lat":1.409493,"lng":103.895861,"gym_name":"Jewel Bridge"
"lat":1.407137,"lng":103.902449,"gym_name":"The Water's Way"
"lat":1.406218,"lng":103.901198,"gym_name":"waterway point shopping centre"
"lat":1.409171,"lng":103.900093,"gym_name":"Elderly Fitness Corner"
"lat":1.420852,"lng":103.908514,"gym_name":""
"lat":1.388768,"lng":103.904806,"gym_name":"Playground @ 138"
"lat":1.389321,"lng":103.902888,"gym_name":"Elderly Fitness Centre"
"lat":1.391691,"lng":103.906234,"gym_name":"Blue Victory Sign"
"lat":1.391328,"lng":103.901838,"gym_name":"St. Anne's Church"
"lat":1.391238,"lng":103.898466,"gym_name":"Hidden Compass Star Mural"
"lat":1.388663,"lng":103.897439,"gym_name":"Sheltered Pavilion"
"lat":1.400115,"lng":103.900559,"gym_name":"210C Training Bars"
"lat":1.401073,"lng":103.897942,"gym_name":"Ecopolitan @ Punggol Walk"
"lat":1.397149,"lng":103.898136,"gym_name":"Sengkang Sculpture Park"
"lat":1.396016,"lng":103.898752,"gym_name":"Playground at Blk 291"
"lat":1.396288,"lng":103.897702,"gym_name":"Ray Panels"
"lat":1.392357,"lng":103.899555,"gym_name":"Fitness Corner"
"lat":1.397808,"lng":103.904278,"gym_name":"Punggol Sails"
"lat":1.398837,"lng":103.9061,"gym_name":"Fishy Mural"
"lat":1.399502,"lng":103.905814,"gym_name":"Cove LRT"
"lat":1.393217,"lng":103.906368,"gym_name":"186 Children's Play Area"
"lat":1.392904,"lng":103.904949,"gym_name":""
"lat":1.3931,"lng":103.905538,"gym_name":"Outdoor Fitness Center"
"lat":1.386787,"lng":103.905704,"gym_name":""
"lat":1.386369,"lng":103.905115,"gym_name":"Playground at Rivervale"
"lat":1.397081,"lng":103.889124,"gym_name":"Farmway LRT"
"lat":1.391695,"lng":103.894819,"gym_name":"Sengkang Public Library"
"lat":1.391246,"lng":103.895383,"gym_name":"Sengkang Train Station"
"lat":1.387899,"lng":103.892575,"gym_name":"Land Shark"
"lat":1.387114,"lng":103.897083,"gym_name":"Local Food Mural"
"lat":1.38575,"lng":103.897127,"gym_name":"Sunflower Mural"
"lat":1.385164,"lng":103.895298,"gym_name":"Church of Jesus Christ of the Latter-Day Saints"
"lat":1.398106,"lng":103.896109,"gym_name":"The Ship Discovery Playgroung"
"lat":1.395353,"lng":103.896463,"gym_name":"Sengkang Sculpture Park Signage"
"lat":1.394992,"lng":103.896209,"gym_name":"Thinking Bird Sculpture"
"lat":1.394605,"lng":103.896466,"gym_name":"The Mighty Whale"
"lat":1.400639,"lng":103.896787,"gym_name":"Spaceship Clubhouse"
"lat":1.403387,"lng":103.888058,"gym_name":"Clean Water Sign"
"lat":1.399729,"lng":103.889378,"gym_name":""
"lat":1.395343,"lng":103.886618,"gym_name":"Sengkang Sports Centre"
"lat":1.396572,"lng":103.881033,"gym_name":""
"lat":1.395712,"lng":103.884848,"gym_name":"Mangosteen Pavilion"
"lat":1.398129,"lng":103.884062,"gym_name":"Park Sign"
"lat":1.398079,"lng":103.881117,"gym_name":"Kupang LRT Station"
"lat":1.397982,"lng":103.887366,"gym_name":"Bronze Crumpled Umbrella at Sengkang Riverside Park"
"lat":1.41113,"lng":103.920644,"gym_name":"Ipil Shelter"
"lat":1.401796,"lng":103.871229,"gym_name":"Church of Epiphany"
"lat":1.394689,"lng":103.876217,"gym_name":"Air Walker"
"lat":1.397469,"lng":103.873806,"gym_name":"Jumping Fish Mural"
"lat":1.397147,"lng":103.875531,"gym_name":"Thanggam LRT Station"
"lat":1.39829,"lng":103.872952,"gym_name":"Jalan Kayu Interim Park"
"lat":1.397582,"lng":103.873331,"gym_name":""
"lat":1.394461,"lng":103.873616,"gym_name":"Fernvale Crest Power Cubes"
"lat":1.39533,"lng":103.873084,"gym_name":""
"lat":1.406026,"lng":103.866798,"gym_name":"Broad-leafed Mahogany Heritage Tree Sign"
"lat":1.408707,"lng":103.868079,"gym_name":"Wheeler’s Aeroplane Playground"
"lat":1.410133,"lng":103.871827,"gym_name":"Seletar Aerospace Park Green House"
"lat":1.411955,"lng":103.868713,"gym_name":"MAJ Aviation"
"lat":1.414894,"lng":103.862331,"gym_name":"Heritage Tree Sign At Youth Flying Club"
"lat":1.412554,"lng":103.862068,"gym_name":""
"lat":1.416081,"lng":103.861735,"gym_name":"Seletar West PC"
"lat":1.409568,"lng":103.85833,"gym_name":"SCC 2020 Time Capsule"
"lat":1.408621,"lng":103.858854,"gym_name":"Seletar Country Club"
"lat":1.409283,"lng":103.868001,"gym_name":"Wheeler’s Estate"
"lat":1.431308,"lng":103.845027,"gym_name":""
"lat":1.432173,"lng":103.845479,"gym_name":"Obstacle Course For The Adventurous"
"lat":1.421865,"lng":103.863413,"gym_name":"Coast-to-Coast Checkpoint 10 - Rower’s Bay"
"lat":1.422077,"lng":103.863399,"gym_name":"Rower’s Bay Lookout Pavilion"
"lat":1.425567,"lng":103.847305,"gym_name":"The Seasaw"
"lat":1.426386,"lng":103.847197,"gym_name":"Playground"
"lat":1.425109,"lng":103.848063,"gym_name":"Outdoor Fitness Corner"
"lat":1.421897,"lng":103.846519,"gym_name":"Fitness Corner - Climbing Bar"
"lat":1.424686,"lng":103.844901,"gym_name":"Yishun Park Hawker Center"
"lat":1.423368,"lng":103.844953,"gym_name":"Trapeze Playground & Recreational Spot @ 443"
"lat":1.424991,"lng":103.851904,"gym_name":""
"lat":1.427671,"lng":103.851495,"gym_name":"Everspring Park Grasshopper Playground"
"lat":1.424015,"lng":103.844109,"gym_name":"Leaf Code"
"lat":1.431547,"lng":103.844567,"gym_name":"Orange Resting Pavilion"
"lat":1.419861,"lng":103.843999,"gym_name":"Vine Garden"
"lat":1.41771,"lng":103.847741,"gym_name":"Miltonia Fountain"
"lat":1.419639,"lng":103.847417,"gym_name":""
"lat":1.418189,"lng":103.846759,"gym_name":"The Shaughnessy"
"lat":1.4316,"lng":103.831938,"gym_name":"Blk 139 Fitness Corner"
"lat":1.430118,"lng":103.82839,"gym_name":"Chong Pang Green"
"lat":1.433317,"lng":103.830385,"gym_name":"Frog Playground"
"lat":1.423237,"lng":103.8317,"gym_name":"Nee Soon Central Fruit Basket"
"lat":1.423389,"lng":103.830642,"gym_name":"Sree Maha Mariamman Temple"
"lat":1.42858,"lng":103.832096,"gym_name":"Majestic Fountain"
"lat":1.428607,"lng":103.833184,"gym_name":"3 Stones to Yishun Community Park Right"
"lat":1.426484,"lng":103.831979,"gym_name":"Khatib Spring Clock Tower"
"lat":1.422451,"lng":103.840537,"gym_name":"Little Red Driving Dashboard Station"
"lat":1.42488,"lng":103.839407,"gym_name":"Farmer and Buffalo Statue"
"lat":1.425123,"lng":103.841212,"gym_name":"Safra Yishun Rock Climbing"
"lat":1.426899,"lng":103.84095,"gym_name":"Yishun Park +Arboretum Hopea"
"lat":1.425504,"lng":103.840164,"gym_name":"Lookout Tower at Yishun Pond"
"lat":1.429065,"lng":103.836692,"gym_name":"Northpoint Rear Fountain"
"lat":1.429386,"lng":103.83501,"gym_name":"Yishun MRT Station"
"lat":1.428595,"lng":103.833426,"gym_name":"Yishun Arc"
"lat":1.423079,"lng":103.838599,"gym_name":"Singapore Catholic Welfare Services"
